,Day,Month,Year,Hour,Minute,Seconds,Tweet,Location,Favourite Count,Source of Tweet
1865,01,01,2019,14,29,42,b'rt @paulamaier3: time to start managing your #sugar intake!\nremove soda &amp; #candy and greatly reduce processed foods.\n#diabetes #fakesugar #',"San Diego, CA",0,Twitter for iPhone
1866,01,01,2019,14,29,28,b'will my childs diabetes diagnosis affect our family dynamic? https://t.co/2x5oc3xsvy #diabetes',"Upper West Side, NYC",0,SocialOomph
1867,01,01,2019,14,29,23,b'why wait? \n\n#stevenkopplin #weightloss #weightlifting #loseweight #resolution #yoga #holistic #business #diabetes #travel #overweight #obese #obesity #nutritionist #nutrition #2019resolution #hypothyroidism #doctor #exercise #highcholesterol #marketing #healthyeating https://t.co/h4rieyu2oy',"Loves Park, IL",0,Twitter for iPhone
1868,01,01,2019,14,28,41,b'rt @cattailsgame: v1.3 added a little romance to cattails! which doctor has stolen your heart? https://t.co/rfifqtyq2e\n\n#nindies #nindie #n',Finland,0,Twitter for Android
1869,01,01,2019,14,26,36,b'let me see you get low. \n\n#newyear #typeone #everyday #diabetes #newlow #hypoglycemia #ouch #recordsetter #freestyle #freestylediabetes #precision #fail #blood #sugar #bloodsugar #health https://t.co/0hnitennu9',"New York, USA",0,Instagram
1870,01,01,2019,14,26,21,b'rt @cattailsgame: v1.3 added a little romance to cattails! which doctor has stolen your heart? https://t.co/rfifqtyq2e\n\n#nindies #nindie #n',,0,JackyiOS
1871,01,01,2019,14,24,42,b'some exciting things coming for 2019 ...\n...\n...\n...\n...\n#dietitian #freelance #whatrdsdo #diabetes #type1diabetes #type2diabetes #gestationaldiabetes https://t.co/psh7cifpib',London,3,IFTTT
1872,01,01,2019,14,22,57,b'v1.3 added a little romance to cattails! which doctor has stolen your heart? https://t.co/rfifqtyq2e\n\n#nindies #nindie #nintendoswitch #switch #nintendo #doc #luna #krampy #galen #cats #cat #cattails #gamedev #gamemaker #indiegame #indiegaming #indiegames https://t.co/px79z2zin4',"Indianapolis, IN",19,Twitter Web Client
1873,01,01,2019,14,21,00,"b'#christ warns ""sugar #diabetes can be controlled and cured if you only eat right. stay off of sugar and starchy foods and leave those old, white potatoes alone. \ndo not eat spaghetti and \nmacaroni at every meal. if you are overweight, do not eat it at an https://t.co/hryfmk4l85 https://t.co/u4yexhxbci'",Revelation ,3,IFTTT
1874,01,01,2019,14,20,58,"b'#diabetes #diet #weightloss #christ warns #diabetics ""in regard to you who suffer from sugar diabetes, fasting &amp; staying away from sugar and starchy foods is far better than having your limbs cut off your body because of your foolish carelessness in eati https://t.co/qp41sz3ti9 https://t.co/g4pi7wqj6q'",Revelation ,0,IFTTT
1875,01,01,2019,14,20,57,"b'#diabetes #diet #weightloss #christ teaches ""simple navy beans is one of the best foods that we can eat. you do not have to strain the beans to eat them. straining the beans is a real habit that we took up years ago. \nbut, they are better if you eat them https://t.co/4lo4s4ifah https://t.co/cfq3zpwdvb'",Revelation ,0,IFTTT
1876,01,01,2019,14,20,56,"b'#diabetes #diet #weightloss #christ teaches ""simple navy beans is one of the best foods that we can eat. you do not have to strain the beans to eat them. straining the beans is a real habit that we took up years ago. \nbut, they are better if you eat them https://t.co/tlrohryqdg https://t.co/czg9fmbe4x'",Revelation ,0,IFTTT
1877,01,01,2019,14,20,55,"b'#diet #weightloss #christ promises ""high blood pressure, #diabetes, colds and fevers, ailments of the heart, headaches, stomach aches and all types of ulcers can be cured and vanish under the right food and \ntime that we should eat. \ndrink good milk -- g https://t.co/tbhhncisac https://t.co/zr3mh1vvss'",Revelation ,0,IFTTT
1878,01,01,2019,14,20,54,"b'#diet #diabetes #weightloss #christ teaches ""those who are becoming converts to islam #nationofislam in america, my followers, are being tried. \nthe #christians, white and black, try to force or deceive my followers into eating foods they know we the  #m https://t.co/fiegqihyzn https://t.co/fgpkanepev'",Revelation ,0,IFTTT
1879,01,01,2019,14,20,12,b'#keto beef stew &amp; cheesy biscuit crust #lowcarb #diabetes https://t.co/kiwmu8llxc https://t.co/jhh1qd2nxp',"South Carolina, USA",0,Hootsuite Inc.
1880,01,01,2019,14,19,50,"b""is this a cure for #diabetes ? scientists discover insulin-boosting drug 'cocktail' - daily mail - https://t.co/fbmxziesmz""","Portland, OR",0,Tweepsmap
1881,01,01,2019,14,18,15,b'rt @paulamaier3: time to start managing your #sugar intake!\nremove soda &amp; #candy and greatly reduce processed foods.\n#diabetes #fakesugar #',"Pittsburgh, Pa.",0,Twitter Lite
1882,01,01,2019,14,16,50,b'some exciting things coming for 2019 ...\n...\n...\n...\n...\n#dietitian #freelance #whatrdsdo #diabetes #type1diabetes #type2diabetes #gestationaldiabetes https://t.co/r4tbprjkgl https://t.co/cuyyrxsys5',London,0,IFTTT
1883,01,01,2019,14,15,52,"b""rt @lockwoodfilm: a trailer for my new documentary #thehudsonproject, which follows @lizzieoutside's journey along the hudson as she raises""",UK,0,Twitter Lite
1884,01,01,2019,14,13,53,b'#diabetes #t1d #type1diabetes #lowcarb #dlife can diabetics ea https://t.co/hzxt9qnre4 #diabetes #t1d #type1diabetes #lowcarb #dlife #health',India,0,Tweet Old Post
1885,01,01,2019,14,11,18,b'rt @bigrory13: infographic on sales of wearables by region - 2019 is looking good #wearables #mhealth #diabetes https://t.co/uqbjbdwq0f',"Cleveland, OH",0,Twitter for iPhone
1886,01,01,2019,14,10,33,b'rt @wdd: happy new year from the international diabetes federation! we look forward to continue working with everyone to improve the lives',Cuenca ecuador,0,Twitter for Android
1887,01,01,2019,14,10,13,b'time to start managing your #sugar intake!\nremove soda &amp; #candy and greatly reduce processed foods.\n#diabetes #fakesugar #sweets https://t.co/xnewx07jyq',"Midwest, USA",5,Twitter for iPhone
1888,01,01,2019,14,10,00,"b'new collaboration to support #diabetes prevention, management . read more at https://t.co/llb9x4phqs'","Union, NJ 07083",0,TweetDeck
1889,01,01,2019,14,09,21,b'how dysgeusia (abnormal taste sensation) may lead to diabetes and heart disease.\n\n#dysgeusia #taste #diabetes #heart #heartdisease #dental #dentistry #tongue #dentalstudent #dentistry #dentalschool #professor #onlinelearning #elearning #oralmedicine #oralpathology #oraldiagnosis https://t.co/2kkccb18sc',,2,Twitter Web Client
1890,01,01,2019,14,07,38,"b'a year of no drinking, the 3 peaks challenge planned and ready to raise money for @diabetesuk bring on 2019! #diabetes'",Melksham ,7,Twitter for Android
1891,01,01,2019,14,06,49,b'canine diabetes can start with obesity https://t.co/7lsvhcivry #diabetes',,0,Dynamic Tweets
1892,01,01,2019,14,06,23,"b'i like to drink #coffee without sugar: i find it much better than sweetened coffee and i can appreciate the quality. in fact, sugar changes and flattens the taste of coffee.\n#sweetener #healthyliving #diabetes https://t.co/p2dtvy8gxp'","Milan, Lombardy",2,Twitter Web Client
1893,01,01,2019,14,05,01,b'fructose: good or bad for #diabetes? - dlife https://t.co/tlpbdkenp2',"Brooklyn, NY",0,eClincher
1894,01,01,2019,14,02,51,b'rt @kulikovuniatf: people who regularly eat #breakfast are more likely to be a #healthy weight than those who opt out. skipping  breakfast',"Ottawa, Ontario",0,Twitter for Android
1895,01,01,2019,14,02,39,"b""the best dreams happen when you're awake. ~cherie gilderbloom  #diabetes #doc #diabetesdominator https://t.co/crn5bar2uu""","Philadelphia, PA",0,Hootsuite Inc.
1896,01,01,2019,14,01,54,"b""a trailer for my new documentary #thehudsonproject, which follows @lizzieoutside's journey along the hudson as she raises awareness of plastic pollution.  #plasticpollution #plasticfree #documentary #shortfilm #environmentalism #environment #campaign #doc\nhttps://t.co/v9hojhdxok""","West Midlands, England",8,Twitter Web Client
1897,01,01,2019,14,01,24,"b'did you just spend the night like this? unfortunately, #diabetes and sleeplessness often go hand in hand. \njoin the discussion about getting better sleep and managing symptoms here: https://t.co/8he9unofkq https://t.co/4ylryilxju'",,1,AgoraPulse Manager
1898,01,01,2019,14,00,40,b'#diabetes and #erectile #dysfunction may be genetically \nlinked https://t.co/z2zvqvuhjr',,2,Hootsuite Inc.
1899,01,01,2019,14,00,23,b'jillian michaels on her &amp;#039;rock-bottom moment&amp;#039; and how fitness changed her life  #diabetes https://t.co/zzi3vxqg7r',United Kingdom,0,easybodyfit
1900,01,01,2019,13,55,49,"b'https://t.co/2jin55kymj you know what are the types of #diabetes !!\n.\n2.diabetes can lead to complications in various organs/parts of the body, learn about which are the organs majorly impacted by https://t.co/ghqh0nmjrl'","Gujarat, India",0,Instagram
1901,01,01,2019,13,55,23,b'rt @intdiabetesfed: happy new year from the international diabetes federation! we look forward to continue working with everyone to improve',,0,Twitter for Android
1902,01,01,2019,13,55,04,b'rt @ls_nutrition: alpha lipoic acid this january? it can interact with #chemotherapy and #diabetes meds. chat with your #md!',Worldwide,0,Hootsuite Inc.
1903,01,01,2019,13,54,03,"b""stress exacerbates any problem, whether it's #diabetes, heart trouble, ms, or whatever.""",Houston,4,ForexTricks
1904,01,01,2019,13,53,55,b'rt @wdd: happy new year from the international diabetes federation! we look forward to continue working with everyone to improve the lives',"Azuay, Ecuador",0,Twitter for iPhone
1905,01,01,2019,13,52,42,b'rt @diabetessecret: i was determined to share my positive approach and not let #diabetes stand in the way of enjoying my life. paula deen',,0,Twitter for Android
1906,01,01,2019,13,50,59,b'rt @chronicrights: happy new year 2019! #spoonie #chronicillness #lupus #ibd #colitis #crohns #diabetes #ckd #als #cfs #fibromyalgia #chron',,0,Twitter Web Client
1907,01,01,2019,13,50,49,b'rt @dialysissaves: we love her smile and uncompromising advocacy on behalf of those with #diabetes and other #chronicdisease. @chronicright',,0,Twitter Web Client
1908,01,01,2019,13,50,25,"b'type 1, type 2, gestational or any other variations of #diabetes can change anyones life. we all know someone whos been affected. i dont work for @diabetescanada, i just dont want this life to be normal anymore. \n\ndonate | diabetes canada https://t.co/tu4lreier1'","Halifax, Nova Scotia, Canada",3,Twitter for iPad
1909,01,01,2019,13,49,25,b'rt @kulikovuniatf: people who regularly eat #breakfast are more likely to be a #healthy weight than those who opt out. skipping  breakfast',"Dhahran, Kingdom of Saudi Arabia",0,Twitter for iPhone
1910,01,01,2019,13,46,24,"b""find more interesting updates on nutrition: https://t.co/cuvm1szq81\nnutrition: no such thing as the 'best' diet to lose weight\n#nutrition #diet #nutritious_food #diabetes #endocrinology #plant_nutrition #foodengineering #dietetics #animal_nutrition https://t.co/boxez2y8ro""","Las Vegas, NV",2,Twitter Web Client
1911,01,01,2019,13,45,35,"b'rt @paulamaier3: it improves mood, energy levels &amp; muscle tone plus fighting disease!\nthats a lot!\nschedule and stick with it!\n\n#workout #'","San Diego, CA",0,Twitter for iPhone
1912,01,01,2019,13,43,54,b'rt @ethica11yvegan:  vegan diet heart disease reversal\n\n#vegan #govegan #plantbased #plantpower #heartdisease #veganuary #veganuary2019 #',United States,0,bot of your website
1913,01,01,2019,13,38,26,b'rt @chronicrights: happy new year 2019! #spoonie #chronicillness #lupus #ibd #colitis #crohns #diabetes #ckd #als #cfs #fibromyalgia #chron',"Portland, OR",0,DialysisSaves
1914,01,01,2019,13,35,49,b'get fit in 2019! get a mini exercise bike and get fit in the comfort and safety of your own home. https://t.co/6lfdltjjg6 #diabetes #healthforall @thebhf @thestrokeassoc @theygetolder @myageingparent @sagauk @fitnessover_50 @mabels_over_50s https://t.co/b33qxaefil',London,0,Twitter Web Client
1915,01,01,2019,13,35,31,b'what is your #healthgoal for #2019?\n#obese #newyear #happynewyear #2k19 #obesity #diabetes #t1d #t2d #prevention #disease #dailyexercise #healthynewyear #eathealthy #livehealthy #sleepwell #quitsmoking #quitalchohol #medicine #exercise #diet #endocrinologist #draltamashshaikh https://t.co/prfumtisha',"Mumbai, India",4,Twitter for iPhone
1916,01,01,2019,13,34,00,b'rt @dsnforumuk: are you waking up today thinking i really want to make a change this year? #newyear #newspecialty ? give #diabetes a try! h',,0,Twitter for Android
1917,01,01,2019,13,31,57,b'my first training run of 2019 is complete.   i ran before breakfast or to put it another way my run was fuelled by the bottle or two of prosecco that i drank last night. bg levels were remarkably well behaved but it was not my best pre run strategy :) #gbdoc #runyourdiabetes',"Cardiff, Wales",12,Twitter for iPhone
1918,01,01,2019,13,31,32,b'rt @kulikovuniatf: people who regularly eat #breakfast are more likely to be a #healthy weight than those who opt out. skipping  breakfast',Jamaica,0,Twitter for Android
1919,01,01,2019,13,28,01,b'rt @kulikovuniatf: people who regularly eat #breakfast are more likely to be a #healthy weight than those who opt out. skipping  breakfast',"Timmins, Ontario",0,Twitter for iPhone
1920,01,01,2019,13,24,01,b'happy new year 2019! #spoonie #chronicillness #lupus #ibd #colitis #crohns #diabetes #ckd #als #cfs #fibromyalgia #chronicpain #mecfs #kidneydisease #arthritis #ra #t1d #t2d #andmanymore https://t.co/hrw2x7xxgr',"Portland, OR",11,Sprout Social
1921,01,01,2019,13,20,51,b'rt @intdiabetesfed: happy new year from the international diabetes federation! we look forward to continue working with everyone to improve',,0,Twitter for iPhone
1922,01,01,2019,13,17,37,b'rt @gwsuperfan: looks like #dexcom share/follow outage is continuing. no updates as to expected resolution yet. 4-5 hours now. #t1d #diabet',"Boston, MA",0,Twitter for Android
1923,01,01,2019,13,16,00,"b'rt @paulamaier3: it improves mood, energy levels &amp; muscle tone plus fighting disease!\nthats a lot!\nschedule and stick with it!\n\n#workout #'",Weston Missouri ,0,Twitter for iPhone
1924,01,01,2019,13,14,31,"b""rt @norwichpoliceuk: have you lost a diabetes monitoring kit in norwich city centre this afternoon?\n\nwe've had one handed in and we're keen""",,0,Twitter Lite
1925,01,01,2019,13,12,12,b'@nathanjones432 this is ideal for you for 2019 https://t.co/0lbefpjbow #diabetes https://t.co/hpp4xkhzgz',,2,Twitter for iPhone
1926,01,01,2019,13,09,56,b'are the hospital staff out to get me? i had to laugh when i lifted the cup and saw what was underneath. #diabetes \np.s. #happynewyear everyone https://t.co/mounj2lwzv',"Tralee, Ireland",1,Twitter for Android
1927,01,01,2019,13,08,58,"b'there are two types of #diabetes, type 1 which means  https://t.co/pb8pq7vg34'",,0,Dynamic Tweets
1928,01,01,2019,13,08,52,b'rt @ketofoodiecouk: happy new year! want to start keto? need to get back on keto? it is not to late to join my new year keto challenge! 12',,0,Bot Libre!
1929,01,01,2019,13,06,04,b'start the morning with the right mindset #apopka #longwood #sanford #altamontesprings #winterpark #orlando #orlandoweekly #affordablehealthcare #healthylifestyle #diabetes #compassionate #arthritis #family #friends #newyear #blessed https://t.co/6hun5idene',721 South Orange Blossom Trail,0,Twitter for iPhone
1930,01,01,2019,13,05,56,b'rt @ethica11yvegan:   vegan diet diabetes reversal.\n\nhospital using vegan diets for those with chronic health problems https://t.co/rtuve',🌎 Earth - until we destroy it,0,Twitter for Android
